-2.2582e-07,-0.0109993
-2.258e-07,-0.0103786
-2.2578e-07,-0.00974555
-2.2576e-07,-0.00903533
-2.2574e-07,-0.00814291
-2.2572e-07,-0.0069664
-2.257e-07,-0.00548728
-2.2568e-07,-0.00382288
-2.2566e-07,-0.00213377
-2.2564e-07,-0.000546566
-2.2562e-07,0.000960351
-2.256e-07,0.00249815
-2.2558e-07,0.00411314
-2.2556e-07,0.00570343
-2.2554e-07,0.00704051
-2.2552e-07,0.00799469
-2.255e-07,0.00864933
-2.2548e-07,0.00923913
-2.2546e-07,0.00990613
-2.2544e-07,0.0105824
-2.2542e-07,0.0111166
-2.254e-07,0.0114563
-2.2538e-07,0.0117342
-2.2536e-07,0.012077
-2.2534e-07,0.0124352
-2.2532e-07,0.0126637
-2.253e-07,0.01271
-2.2528e-07,0.0126698
-2.2526e-07,0.0125988
-2.2524e-07,0.0123641
-2.2522e-07,0.0117712
-2.252e-07,0.0108356
-2.2518e-07,0.00982893
-2.2516e-07,0.00902297
-2.2514e-07,0.00842391
-2.2512e-07,0.00783412
-2.251e-07,0.00715786
-2.2508e-07,0.00652483
-2.2506e-07,0.0060462
-2.2504e-07,0.00553977
-2.2502e-07,0.00460721
-2.25e-07,0.00300457
-2.2498e-07,0.000880064
-2.2496e-07,-0.00139575
-2.2494e-07,-0.00360054
-2.2492e-07,-0.00578372
-2.249e-07,-0.00804101
-2.2488e-07,-0.0102736
-2.2486e-07,-0.012185
-2.2484e-07,-0.0135437
-2.2482e-07,-0.0142848
-2.248e-07,-0.0145072
-2.2478e-07,-0.0143528
-2.2476e-07,-0.0139946
-2.2474e-07,-0.0136333
-2.2472e-07,-0.0134264
-2.247e-07,-0.0133955
-2.2468e-07,-0.0134326
-2.2466e-07,-0.0134295
-2.2464e-07,-0.0134048
-2.2462e-07,-0.013448
-2.246e-07,-0.0135375
-2.2458e-07,-0.013519
-2.2456e-07,-0.0132071
-2.2454e-07,-0.0125834
-2.2452e-07,-0.0117589
-2.245e-07,-0.0108541
-2.2448e-07,-0.00988142
-2.2446e-07,-0.00885005
-2.2444e-07,-0.00785264
-2.2442e-07,-0.00703434
-2.244e-07,-0.00641366
-2.2438e-07,-0.00581769
-2.2436e-07,-0.00498394
-2.2434e-07,-0.0037642
-2.2432e-07,-0.002177
-2.243e-07,-0.000336586
-2.2428e-07,0.00161808
-2.2426e-07,0.00352026
